source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,1,"И къде се видя положителното на това правителство. Минаха повече от 40 дни от управлението. Това, което направиха е, да не си замразят заплатите и да слушаме прайма, колко е пропуски настроен. Скоро ще дойдат 100те дни. Тогава оправданията ще продължат и, най-вече, ще разберат, че изпълнителната власт не е, като президентство!",Ххх (нерегистриран),,1,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,2,"Няма нито една дясна и не русофилистична партия у нас, няколко са маскирани като проевропейски за заблуда и усвояване на евросредства: ГЕРБ, ПП, ДБ, ДПС, но са клонинги на БКП/ДС",Русофилистия до побъркване (нерегистриран),,1,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,3,"Според статистиката, 80 процента от популациите във някой страни са дебилни, това доказаха изборите у нас, в русия и Америка. Дебилите избират държавници по свой образ и подобие.",Истината (нерегистриран),,1,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,4,"Много си прав! Дебилството се подхранва от две поколения ниско образовани хора и дезинформация, която е имало пътеводител. Следващото е, да им се намери пастир, тн вожд! Всичко това е налице в България!",Ххх (нерегистриран),,1,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,5,"А, КАКВО КАЗВА, ПИТА, АНАЛИЗА на г-н Григор Лилов за преминалите ""избори""???? Какво????",ПИТАНЕ (нерегистриран),,2,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,6,Българинът НЕ Е ЕВРОПЕЕЦ А ГАСТАРБАЙДЪР. Огромна разлика е в начина на мислене и действие. Българистанца си остава русороб крепостен руски селяндур,Йййкй (нерегистриран),,8,7,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,7,"2009 започва ТИКВАТА с мазните си селски врътки за крадене и тъпкане на ЧЕКМЕДЖЕТАТА с Евра и от тогава до ""вчера"" такива дебили като теб му се дупеха да ги ПРАСКА с 200 в дупарата ...да ти Е.П.М....тъпа !! хахаха",Ama (нерегистриран),,3,5,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,8,ТИ СИ ДОКАЗАТЕЛСТВО ЗА ТОВА КОЕТО СЪМ НАПИСАЛ,Йййкй (нерегистриран),,0,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,9,От 2009година до сега само врътки и схеми ти на мен аз на теб и мизерия за хората,Анонимем (нерегистриран),,7,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,10,"Е,чЕкаме ги... С това навеждане на Баба европа скоро правителството ще има едноцифрено число подкрепа...",Точен (нерегистриран),,6,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,11,"Мутропитешкия трол се изсипал да брани дезинформацията.Не сте нужни, мутропитеци.Чао",мда (нерегистриран),,10,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,12,Жалки смешници !!!,Тото (нерегистриран),,9,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,13,"Преходът на гнилата демокрация "" побългарена"" завърши!! Започва доизграждането наРАЗВИТОТО СОЦИАЛИСТИЧЕСКО ОБЩЕСТВОпод вещото ръководство на нашия пръв партиен и държавен ръководителДругарят Тодор Живков ,пардонРумен Радев !!!Ураааа",Пенко (нерегистриран),,10,8,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,14,"И кво излиза според Тренд, че Радев следва Станишев в любовта народна. То и без това Станишев му завеща куп социалисти - Кутев, Витанов, Христов и т.н.",ЙОРИСТ (нерегистриран),,9,4,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,15,Ха-ха-ха-ха.,ьжвнжчьчжн (нерегистриран),,8,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,16,пОсмали малко и свали наколенките!,Бай Ганев (нерегистриран),,13,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,17,Мунчо е негов тунингован клонинг. Сега ще ни управлява най-малко 10 години и после ще се чудите как да го изгоним.,2009 беше Лойко Методиев (нерегистриран),,11,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,18,Поредните циркаджии.,Ивета (нерегистриран),,12,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,19,Искам да попитам след раделението на ПП (педи Петрпханци) и дб (джендьрите на Байдън) сега за кого работят троловете ?коя оартия бранят повече ?,томчо (нерегистриран),,10,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,20,Аз не съм гласувал за радев ама щом ППетрохан е извън властта съм щастлив.Е не се съмнявам че прокопиев ще успее да пробута свои хора на радев по втприя начин. Имало е периоди в които 1/3 от ГЕРБ са били хора на ДБ. ся пак ще пробият.Няма пълно щастие ама поне официално ППедофилите Джендьри няма свои министри.,Алла Балла (нерегистриран),,6,2,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,21,"Защо удобно забравяте, че най-високият рейтинг от много години досега има последното служебно правителство, на Гюров, което само за 2 месеца и в тотално враждебна среда на институциите направи много за страната ни.",фен (нерегистриран),,5,12,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,22,Тихо че щенщ ти се отвори Фонтанелата.,Опаааа (нерегистриран),,5,2,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,23,"Ма толко ли беше трудно на предишните правителства да започнат мерки срещу цените (по скъпи сме от гърците вече) и да си замразят заплатите, без почивка за депутатите август също ужким дребни неща, но никой не ги правеше до сега ЗАЩО! Защо ГЕРБ не ги направи! Сарафов падна, на украинците незаконния град излезна това са все нещата, които се виждат.....",АСФ (нерегистриран),,11,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,24,"Украинската мафия лъсна, защото само ВЪЗРАЖДАНЕ има/ше/ смелостта да ги разкрие. Радев няма нищо общо, досега управляващите нищо не са направили срещу КУБ...",Точен (нерегистриран),,4,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,25,"и аз вярвам, че Наско патри5арха не е циганин и с9ин ДС мангал, обрязан мангал, който работил против племето си от мангали - рязани. Ирод 21:1",Вяващ (нерегистриран),,4,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,26,"Вече и децата от детските градини знаят, че тия агенции са корумпирани и вадят манипулирани резултати в полза на този, който плаща. Все пак тия агенции се издържат с пари, нали, не с въздух.. и откъде идват тия пари а?",Теодор (нерегистриран),,10,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,27,"И да го помпате, и да не го помпате, тоя балон скоро ще се спука.",Клоун от Харвард (нерегистриран),,12,4,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,28,не съм много сигурен ...кат гледам министърчета къ обикалят държавата ... не съм сигурен кво работят и кво одобрение имат ....пак ще повторя .....човек който иска да работи ... работи това което трябва ... не обикаля ...разпорежда ...дава срок на поставената работа ...след това се докладва за извършената работа ...как е свършена и т.н. ако не е свършена има нарушения ...наказания -уволнения .................... резултатите излизат наяве и без показност и обиколки -разходки .,Petzl (нерегистриран),,15,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,29,"ми направи добро фпичатление плешият замеделски измамник, такъв изказ все едно е бил 10 години всред мазни комунияги у Сибир при Путин.",и мене (нерегистриран),,9,3,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,30,По важно е с какъв рейтинг ще завърши.,да ама (нерегистриран),,17,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,31,"За лумпените , Не е важно дали паницата е Пълна ,Важното е да вярват че е така !",Браво (нерегистриран),,13,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,32,На последните избори социолозите подцениха само ПБ.,Ffgtt (нерегистриран),,6,2,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,33,На последните избори социолозите подцениха овчето стадо!!!,Аха (нерегистриран),,8,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,34,"Резултатите от последните избори бяха ""масажирани"" както и на всички предишни. Към настоящия момент такъв вариант устройва господарите. А нас дали ни устройва е без значение - повечето са вече сготвени.",Ани (нерегистриран),,5,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,35,"Беше до вчера. Вчера стана ясно, че това не е български кабинет. Това е руска колониална власт. Губернатор Рубльов.....Въобще не се мисли за проблемите на българите. За инфлация, за заплати, за бюджета нищо. Ама видите ли ги било страх от хиперзвукови ракети, които са 10 броя в цяла Русия и са предназначени за скъпи цели, каквито в България няма нито една!!! Няма какво в България да оправдае ракета за 50-100 милиона долара. Просто нямаме цели стрували толкова, колкото ракетата....Ама пак наводнения, сеч на гори, беднотия, липса на инвестиции, слабо образование... въобще не вълнуват льотчика.Мега зле са. Просто човек да ги гледа какво правят. Всеки ден се излагат повече....",Мммм (нерегистриран),,21,9,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,36,Най - накрая има правителство което работи що годе адекватно и хората го усещат. След тоталния идиотизъм и некомпетентност последните 10 на години най-накаря има причини за някакъв оптимизъм. Ха дано да профдължават в същия дух!,Мда (нерегистриран),,11,19,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,37,И какво усети???,Аха (нерегистриран),,12,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,38,"Усетих че прасето и тиквата са по ниски от тревата и без охрана, усетих че главния прокурор вече не е главен... усетих че взеха да хвърчат ДПС-арски кметове, взеха да се разплитат мафиотски строежи във Варна, приеха се закони които ако се приложат могат да ограничат повишването на цените, а дори (дай боже) и да ги понамалят. Усетих че се спря с идеите да се дават безвъмездно пари за украйна. Ти не го ли усети ?",Мда (нерегистриран),,5,4,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,39,"Оптимизмът ти е като на лудия, който се радвал, че останалите луди се опитват да разбият нарисувана врата, а той седял и се хилел доволно, защото знаел, че като се изморят той ще отвори, защото ключът от нарисуваната врата бил в него.Иначе казано, няма никаква връзка с фактите, което обяснява и защо сме най-бедната държава в Европа.",Обективен (нерегистриран),,6,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,40,НАЙ - КУХИТЕ ЛЕЙКИ СА ОПОЗИЦИЯТАПОНЕЖЕВЯРВАТ В ЛЕТЯЩИ ПРАСЕТА:),ДЕТРОЙТ РЕД УИНГС (нерегистриран),,5,12,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,41,За първи път от 2009 чета толкова забавен виц.,Корпуленция Вечна (нерегистриран),,18,2,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,42,"Поредната лъжа!Това правителство на яки комунисти/ ДС ченгета не е направило нищо.А МУНЧО/ льотчика върви из Европа, плещи глупости и ни излага.Скоро ще му хлопнат вратите от всякаде.",1984 (нерегистриран),,26,5,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,43,на теб целия ти живот е лъжа ама за това са виновни майка ти и баща ти.,аззз (нерегистриран),,3,12,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,44,"Руският троянски клоун Радев, който не умее да се усмихва от сърце ( посочете ми изключение с негова снимка!), се изяви като руски троянски клонинг в Париж, където поиска ревизия на европейската подкрепа за Украйна.",Силвия (нерегистриран),,12,4,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,45,"Болшинството от българите са неуки кухари с комплекс за малоценност. И когато премиера е малко по-учен от пожарникар или охранител те не се отъждествяват с него. Когато им говори за ЕВропа, Украйна, НАТо, те гледат като магарета. Но когато се появи тъп популист, който обещава явни лъжи и ти говори за българският език,че е щит срещу глобализма и как трябва да се помирим с Русия. тия русофили получават ерекция и свършват три пъти, защото им говори като на телета, а и защото самият той е блести с интелект. Много скъпо ще ви излезе популисткият Радев, дори след като си препатирм заради вас, пак няма да ви дойде акъла, който го нямате. Така,че тези проучвания за ташаци за тъпи копейки.",Алън Грант (нерегистриран),,16,4,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,46,"малоко ""по учен"" ?!Смях в залата.",Чорапът ли е (нерегистриран),,8,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,47,и ми се навира на лили ивановав канала.Не искам биволицата Йотова.,Айрън Ми е Хура (нерегистриран),,6,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,48,парите вършат чудеса!,Наистина (нерегистриран),,12,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,49,Стъкмистиката работи,Тъй тъй (нерегистриран),,16,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,50,"Отдавна не сме имали избран премиер който да не е пряко наложен отвън пъпет.В същото време Премиерът се радва и на добър прием в чужбуна.Това е много рядко съвпадение в модертната ни история. Може би, голям шанс за България да проведе нужните й политики без вънпен и вътрешен саботаж.За момента основният проблем е че 90% от изпълнителите в администрацията са същите и действат по същия онзи начин, заради който предишните управляващи се провалиха тоално. Това е армия от десеткихиляди бюрократи, пуснали пипала наясякъде.ПБ трябва много да внимава с тази лепкава сган от нагаждачи. Ще пробват по всякакъв начин да се адаптират, да се пребоядисат, да запазят контрола и да продължат по старому. А успеят ли - ще забият нож в гърба на Премиера и ще свалят управлението....Битката не е приключила. Всяка смяна на подобен индивид ще бъде повод за искри.Успех!",основното е че (нерегистриран),,9,17,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,51,"КРЕМЪЛЧО РАДЕВ , ДРУГ ЩЕ МУ Е ВИНОВЕН . ТОЙ СИ Е ЧИСТА ПРОБА НЕ КАДЪРЕН .",Баси (нерегистриран),,7,5,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,52,"Помежду уригванията ли успя да го сътвориш?26 години силен зоб, крадене и келепир.",това (нерегистриран),,0,1,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,53,го прибрали в лудницата.,Идиота Мирчев (нерегистриран),,8,2,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,54,"Рибата е много, но нека, все пак и рибарите трябва да ядат :) хахахахаххахахаха Кълвете каракудки мои на гола кукична :) ахахахахахаха",И ловец съм и рибар съм (нерегистриран),,14,0,2026-06-12 05:57:09
dir.bg,https://dir.bg/topic/predsrochni-izbori-2026,https://dnes.dir.bg/obshtestvo/trend-za-prav-pat-ot-2009-g-pravitelstvoto-e-s-pozitiven-reyting,"""Тренд"": За пръв път от 2009 г. правителството е с позитивен рейтинг",2026-06-12 05:57:09,0,55,"пак много ги изтърпяхме... дано тази мутризация най-сетне да изчезне. не може да управляваш с бухалки и репресии, да грабиш и да тъпчеш и да приемаш цяла държава като бащиния!",jjj (нерегистриран),,6,9,2026-06-12 05:57:09
