source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,43,"До коментар #21 от ""Глупости"": писател, а не читател! Прочети пак статията , там пише за досъдебните производства. И дори не са десетки, а вече стотици!",Чукча,10.04.2026 06:08,1,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,44,В днешно време полицай е много обидна дума. Днескашните душмани(полицай)) са най- долните хора на планетата . Амин,МП4,10.04.2026 08:24,5,2,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,45,"Докато не започнат да говорят с имена на партии и действащите в тяхна полза лица, не вярвам на никого! Искам да знам кой търгува с нашия живот и бъдещето на нашите деца! Коментиран от #46",Отвратен,10.04.2026 08:36,4,3,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,46,"До коментар #45 от ""Отвратен"": Точно така. Най-ефикасно е да се съобщят публично имената на партиите-купувачи на гласове, тогава ще стане интересно. И щом купуването и продаването на гласове са престъпления, значи МВР си върши работата. Поне се опитва. Ако не си вършат работата, ще ги обвиняват, като я вършат пак са криви. Няма угодия. Хубаво си действат, да продължават да тревожат опг-етата.",пери,10.04.2026 09:09,2,3,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,47,А хванахте ли прокурорския син?? Коментиран от #48,Хубава работа,10.04.2026 09:14,6,2,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,48,"До коментар #47 от ""Хубава работа"": Няма как ,той работи с тях. Сигурен съм.че поне 2-ма от ръководителите в милицията в отдел.издирване на местно ниво са н Аакани от него и не смеят и името му да изрекат камоли предприемат издирвателни мерки 😁😁 П С. МВР ако решат няма начин да не те намерят ,на територията на Бэлгария , другия вариант е този или си с омазани гащи е мълчиш или играят парички",МП4,10.04.2026 09:26,4,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,49,"До коментар #40 от ""ко праим"": Няма да ги спечелят!","Там е работата, че ...",10.04.2026 10:09,3,2,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,50,"Някой да е направил връзка,с онези открити 100К ,кеш- в превозно средство, пътуващо към комшията? За плащане на незаконни вещества,е нищожна сума.Но за плащане на определени групи за участие/ превоз в изборите там,е сериозна сума.Много точно го посочва Гл.секретар.Хиляди са много бедни,с оскъдни средства...Ето ти петдесет евро на човек, да посрещнете празниците! И насреща получава 4-5 гласа за определена партия,гарантирано.",Даа!,10.04.2026 10:09,1,2,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,51,ЩЕ ПРЕПЪЛНИ ЗАТВОРИТЕ С ПРОДАВАЧИ НА ГЛАСОВЕ И ПРИ ТЕЗИ ИЗБОРИ ! КОЕТО НИКОГА НЕ СЕ Е СЛУЧВАЛО ЕСТЕСТВЕНО !,МЕНТЕ ПРАВИТЕЛСТВОТО,10.04.2026 11:51,1,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,52,ОВЦЕТЕ НА БАЙ РИБАН И ЩЕ ГИ ЗАКОЛЯТ !,"МАЙ ЩЕ АРЕСТУВАТ ПАК ,",10.04.2026 11:53,3,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,53,служебните да ви хващат прокурорския син??? Тоя хулиганстваше много преди служебните. Вашето МВР какво му крепеше. Служебните не са длъжни преди изборите да съобщават за кои партии се търгуват гласове. Чудите се за какво да се заяждате. То бива кривлеци ама чак толкова не е нормално,Защо,10.04.2026 13:29,3,2,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,54,на служебните ама те си трътват и след тях любимите ви шишибоювци пак ще ви подкарат. Стадо Коментиран от #55,Нахвърляте се,10.04.2026 13:32,4,3,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,55,"До коментар #54 от ""Нахвърляте се"": Няма как да стане!",Не плаши стадото!,10.04.2026 13:36,1,4,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,56,всичко е пунта мара уж ловят копуваче на гласове смях в залата,някои,10.04.2026 16:34,4,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,58,Тоз е жив изрод и лъжец.Педофилите ще направят големите измами на изборите.,Ганьо,10.04.2026 18:28,2,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,59,"Търсят млади момчета,за ППедофилите.",Кандьо,10.04.2026 18:30,2,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,60,Прикриват купувачите от ППедерисимите.,Радун,10.04.2026 18:33,2,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,61,Има чадър над купувачите на гласове.ДБ плаща най-добре.,Змеев,10.04.2026 18:34,2,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,62,Този е яко намесен в купуването на гласове от ПП.,Полицаят,10.04.2026 18:40,2,0,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,63,"САМО. ТАКА. БЕЗКОМПРОМИСНА. БИТКА. С. ТЪРГАШИТЕ. НА. БЪДЕЩЕТО. НА. ДЕЦАТА. НИ . Е. И. В КРАЯ. НА. КРАИЩАТА. ТРЯБВА. ДЕЙСТВИТЕЛНО. ДА. ПОКАЖАТ ИСТИНСКА БОРБА. С. КУПЕНИЯ. ВОТ. И. ВЕЧЕ. МНОГО. ДОБРИТЕ. СИ. ЗАПЛАТИ. САМО. ТАКА. БОЙ. ПО. ТЪРГАШИТЕ, А. СЛЕД. ИЗБОРИТЕ. ДА. СЕ. ОБЯВЯТ ПАРТИИТЕ. И. ДИЛЪРИТЕ. НА. КУПЕНИЯ. ВОТ.",Джоро Джоров,11.04.2026 12:10,0,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori,https://fakti.bg/bulgaria/1047372-georgi-kandev-kolegi-ne-se-pribiraite-izlizaite,"Георги Кандев: Колеги, не се прибирайте! Излизайте!",2026-04-09,7 813,64,"И. КОЙ. ИЗПИЩЯ. ЧЕ. ИМАЛО. ТОРМОЗ. ОТ. МВР, ГЕРБ, ГОЛЯМОТО. Д ГЛАВНИТЕ. ТЪРГАШИ. НА. ГЛАСОВЕ. БАЙ. МИ. ГАНЬО. НЕДЕЙ. ПСУВА. АМИ. ИЗЛЕЗ. И. МАСОВО. ГЛАСУВАЙ.",БАЙ ---ХОЙ,11.04.2026 12:13,0,1,2026-04-11 17:24:07
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,1,"Тайната на вота, е че с вота не участваш в управлението на страната, а подписваш трудовия договор на едни хрантутници, дето ще си увеличават заплатите по 4 пъти в годината законово и това ще идва от джоба ти.",провинциалист,06.04.2026 10:27,8,1,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,2,"че ги носим на раменете си тези хора, ами сега и депутат ще се грижи за ""правата им"" ... Кирлива държава - не гледа да се развива и децата ни да не бяхат в чужбина, а само за цигани и ""социално онеправдани"" мисли ... Коментиран от #6",Не стига,06.04.2026 10:30,4,2,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,3,"Не е смешно, ама кьорав карти не играе.",Абе,06.04.2026 10:41,1,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,4,"Комунягите добре го знаят, Мълчат и си траят, По болната тема ""ЛУСТРАЦИЯ"", Защото ще следва КАСТРАЦИЯ, Не с тухли, а с клещи, После - петолъчка и свещи !",БОЦ - ко,06.04.2026 10:47,3,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,5,"Официално какъв е броя на истински незрящите,а не колко имат решение от ТЕЛК?",питанка?,06.04.2026 10:51,4,1,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,6,"До коментар #2 от ""Не стига"": Никой не споменава колко са незрящите като бройка,защото ги е срам.Ако се разрови кой знае какво ще излезе от там,както във всички сектори.",Орлово око,06.04.2026 10:55,4,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,7,"Слушах го по телевизията. Говори си съвсем нормално за техните си проблеми и явно е от занимаващите се с това от отдавна. Но е странно за депутат и както каза кучето ще стане депутат! ;) Не че няма такива случаи. На немско МВР бе един в инвалидна количка, където се оглеждал от кой ъгъл ще изскочи терорист - тогава на тяхното МВР викали Щази 2.0 . Но не трябва да следваме такива примери.",Някой,06.04.2026 10:57,1,2,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,8,"На тоя като му гледам свинckите очички, бузки и гуша и се сещам за ""Фермата на животните"" на Оруел Коментиран от #9","Чиба, северно-азиатски ибpик !",06.04.2026 11:18,2,2,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,9,"До коментар #8 от ""Чиба, северно-азиатски ибpик !"": Човекът е сляп, ако не си прочел статията. Сляп кандидат депутат с куче водач. Коментиран от #10",Някой,06.04.2026 11:28,2,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,10,"До коментар #9 от ""Някой"": Не вярваме.Незрящите имат съвсем друга визия.С намалено зрение е вероятно но се правят на слепи.Хиляди са такива лапачи.Тук пак навлизаме в зоната на ТЕЛК-а и докторите.",лапач,06.04.2026 11:39,2,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046552-ivan-anev-za-nezrashtite-hora-tainata-na-vota-ne-e-taina,Иван Янев: За незрящите хора тайната на вота не е тайна,2026-04-06,851,11,До сега защо не повдигнахте въпроса? Избори в държавата се правят от столетия,ООрана държава,06.04.2026 11:47,1,0,2026-04-11 17:24:11
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,1,"Тази ще ни опрай 😆 Коментиран от #41 , #88",Вервайте ми,06.04.2026 08:41,88,6,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,2,"Ще гласувам за Ани, от 2013-та година протестира срещу Борисов и Пеевски.",Трол,06.04.2026 08:41,17,37,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,3,"И тази мрази Русия, въпреки, че носи руска фамилия. Коментиран от #63",честен ционист,06.04.2026 08:42,60,10,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,5,проблемът не е да заминеш . проблем би бил ако не се върнеш след дипломиране.,пресолена,06.04.2026 08:42,25,16,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,6,"А така госпожице. Стой тука до края на мандата и юни си свободна за бригадата. Две заплати, две! Кой ти ги дава? Все едно не си била студент, ако не си брала ягоди на хората!",Ццц,06.04.2026 08:43,38,7,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,7,се е насочила към дупетатските кюфтета !,Добре,06.04.2026 08:43,54,4,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,9,Още една парапетка от ПП /педофили и п...си/,Реалност,06.04.2026 08:44,59,8,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,10,има само в България. Другите са само с български произход. Не разпилявайте семето си в чужди ниви!,българи,06.04.2026 08:44,31,8,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,11,"„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България за да стане дупетатка Коментиран от #25 , #110",Факти,06.04.2026 08:45,50,5,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,12,защо иамте руски агентки в листите?,ЛГДБПП,06.04.2026 08:45,24,7,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,13,"Роднина на Белобрадова, поредната евроатлантическа овца",Малката Мута,06.04.2026 08:47,46,4,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,15,"айде мама, учи та да не работиш/. И КОЙ точно ви е поощрявал да напускате страната .На нас ни трябваше граничен пътен лист за да идем до петрич или ахтопол, и в университета се учеше ако тате е активен борец или партиен секретар..И я ти кажи твоя тате какъв е или батко е некоя мутра и те е изучил за новата РУЖА Коментиран от #20",така де,06.04.2026 08:48,37,8,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,17,"Всеки един българин, независимо от възрастта си, ще избере да стане депутат с 10 000 евро заплата без да свърши и за 5 цента работа, вместо да мие чинии на Запад. п.п. На тази ще и викаме Лена №2",Нормално,06.04.2026 08:50,46,6,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,18,калинките остават в българия а които няма връзки окстава без работа това е деиствителноста в маика българиая затова нашите деца и внуци отиват в чужбина да търсят препитание тук олигарсите ги експлоатират за желти стотинки така ще е докато не ги идзметем всички политици на българия и трябва президентса република и читав президент Коментиран от #26,бай благои,06.04.2026 08:50,26,6,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,19,Чакам те на парапета... Коментиран от #116,Киро съм,06.04.2026 08:50,27,5,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,22,"2019г. при едно изследване се установи, че 47% от осмокласниците са функционално неграмотни. Тази мома дали не е в това число? Коментиран от #84",гост,06.04.2026 08:52,43,4,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,23,"Бягай Анна. Махай се от България. Тук всичко се руши и няма бъдеще за младите. Страната отива към фалит и национална катастрофа. Горчиво ще съжаляваш за решението си. Коментиран от #29 , #33 , #38",Мигрант,06.04.2026 08:52,9,24,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,24,"В Народното събрание се приемат закони, вземат се политически решения, правят се политики... Вместо да приемат възможността депутатите да бъдат с двойно гражданство, трябваше да въведат долна граница на възрастта за влизане в парламента от навършена поне 40-годишна възраст. Какво разбира това хлапе от политика, държавно ,устройство, закони? А като не разбира как ще гласува? Същото е и със съдиите, не можеш да решаваш човешки съдби, ако нямаш достатъчен житейски опит, който идва единствено с възрастта. Харесвам младите хора, но те трябва да достигнат зрялост, за да заемат определени постове. Народното събрание не място за млади и красиви българи, а за опитни, отговорни и зрели хора, които си дават сметка, че от решенията им зависи съдбата на милиони българи.",това е несериозно,06.04.2026 08:53,45,4,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,25,"До коментар #11 от ""Факти"": Щом Кирето заряза канадата за да стане депутат у нас трябва да има келепир. Ако отиде в чужбината ще се наложи да бачка. Пък и винаги има резервни варианти ако с депутатството не и потръгне - нечия секретарка, плеймейтката, инфлуенсърка и т.н.",Така де,06.04.2026 08:53,31,5,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,26,"До коментар #18 от ""бай благои"": кой трябва да ги измете, щом младите забягват по чужбина? Филанкишията ли или ние, старите? Зададох риторичен въпрос,само .",Ама как,06.04.2026 08:54,9,7,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,27,"До коментар #16 от ""кой мy дpeмe"": Е разделянето на електората на различни възрастови кохорти.",Особено интересно,06.04.2026 08:54,8,9,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,28,Не разбрахме как са ги окуражавали!,Дзак,06.04.2026 08:58,17,4,2026-04-11 17:24:14
fakti.bg,https://fakti.bg/topic/izbori/2026/04/06/63581,https://fakti.bg/bulgaria/1046533-pokolenieto-mi-beshe-okurajavano-da-zamine-23-godishnata-anna-bodakova-izbira-da-ostane-v-balgaria,„Поколението ми беше окуражавано да замине“: 23-годишната Анна Бодакова избира да остане в България,2026-04-06,2 416,32,"Анна Бодакова е кандидатКА за депутатКА на ""ПП-ДБ"". Тя е на 23 години и вероятно е най-младАТА кандидатКА за народНА представителКА в следващия парламент. Коментиран от #55",глоги,06.04.2026 09:02,6,14,2026-04-11 17:24:14
